scorer,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5834,1394.85205078125,755.5122680664062,1.0,1370.5123291015625,784.9903564453125,0.9999997615814209,1397.4561767578125,792.974365234375,1.0,1398.1807861328125,883.9725341796875,1.0
5835,1394.570068359375,755.3965454101562,1.0,1370.740966796875,785.7271728515625,0.9999998807907104,1397.4210205078125,792.4605102539062,1.0,1398.2962646484375,883.7525634765625,1.0
5836,1394.9583740234375,755.4414672851562,1.0,1371.5169677734375,784.4548950195312,0.9999996423721313,1397.8814697265625,793.2075805664062,0.9999998807907104,1398.3514404296875,883.7901000976562,1.0
5837,1394.9312744140625,755.5496215820312,1.0,1370.9075927734375,786.7494506835938,0.9999998807907104,1397.54443359375,793.456787109375,1.0,1398.30419921875,883.8604736328125,1.0
5838,1394.8251953125,755.4249267578125,1.0,1371.2525634765625,784.8178100585938,0.9999996423721313,1397.7403564453125,793.172119140625,0.9999998807907104,1398.3856201171875,883.7597045898438,1.0
5839,1394.52294921875,755.6629028320312,1.0,1371.8905029296875,785.45654296875,0.9999997615814209,1397.7786865234375,792.5283813476562,0.9999998807907104,1398.3006591796875,883.9188842773438,1.0
5840,1394.5906982421875,755.6793823242188,1.0,1371.5372314453125,784.5185546875,0.9999996423721313,1397.8740234375,792.7591552734375,0.9999998807907104,1398.4515380859375,884.0806884765625,1.0
5841,1394.61865234375,755.923828125,1.0,1371.7081298828125,784.5844116210938,0.9999995231628418,1398.0904541015625,793.2780151367188,0.9999998807907104,1398.5421142578125,884.1444702148438,1.0
5842,1395.4161376953125,756.0549926757812,1.0,1371.5712890625,785.7845458984375,0.9999997615814209,1398.2847900390625,793.7503662109375,0.9999998807907104,1398.6983642578125,883.6177368164062,1.0
5843,1395.3173828125,756.4271240234375,1.0,1371.3345947265625,785.7290649414062,0.9999997615814209,1398.1243896484375,793.9149780273438,0.9999998807907104,1398.5980224609375,883.9967041015625,1.0
5844,1395.5159912109375,756.0155029296875,1.0,1371.8343505859375,785.6807250976562,0.9999997615814209,1398.4068603515625,793.700927734375,0.9999998807907104,1398.5670166015625,883.7647094726562,1.0
5845,1394.2882080078125,756.2946166992188,1.0,1371.351318359375,785.1265258789062,0.9999997615814209,1397.3267822265625,793.158203125,0.9999998807907104,1398.421142578125,883.9100952148438,1.0
5846,1395.21875,756.1278686523438,1.0,1371.48046875,784.5341796875,0.9999996423721313,1398.160400390625,793.1303100585938,0.9999998807907104,1398.620361328125,883.818359375,1.0
5847,1394.60888671875,756.365234375,1.0,1371.6759033203125,785.1675415039062,0.9999996423721313,1398.0582275390625,792.911865234375,0.9999998807907104,1398.50927734375,883.9055786132812,1.0
5848,1394.6756591796875,756.0452270507812,1.0,1371.1253662109375,785.66357421875,0.9999997615814209,1398.232666015625,794.030517578125,1.0,1398.5751953125,883.9674682617188,1.0
5849,1394.5560302734375,756.2977905273438,1.0,1371.388916015625,784.6326904296875,0.9999996423721313,1397.5302734375,792.8316040039062,1.0,1398.4808349609375,884.1075439453125,1.0
5850,1394.631591796875,756.2122802734375,1.0,1370.7274169921875,784.7596435546875,0.9999996423721313,1397.4327392578125,793.4676513671875,1.0,1398.4285888671875,883.5875244140625,1.0
5851,1394.4222412109375,756.5358276367188,1.0,1370.767822265625,784.7603149414062,0.9999995231628418,1397.091064453125,793.22509765625,1.0,1398.48095703125,883.6782836914062,1.0
5852,1394.38671875,756.5391235351562,1.0,1370.4141845703125,785.0780029296875,0.9999994039535522,1397.494873046875,793.8629150390625,1.0,1398.48291015625,884.3003540039062,0.9999998807907104
5853,1394.81201171875,757.3035278320312,1.0,1371.0050048828125,784.6587524414062,0.9999994039535522,1397.11962890625,793.0701293945312,1.0,1398.6907958984375,883.7426147460938,1.0
5854,1394.432373046875,756.6123046875,1.0,1370.92236328125,785.0833129882812,0.9999996423721313,1397.39111328125,793.6233520507812,1.0,1398.68359375,883.7528076171875,1.0
5855,1394.6461181640625,756.242919921875,1.0,1370.643798828125,785.4410400390625,0.9999997615814209,1397.5299072265625,793.7501220703125,1.0,1398.798583984375,883.61669921875,1.0
5856,1394.6025390625,756.8350830078125,1.0,1370.7769775390625,784.5335693359375,0.9999995231628418,1397.380126953125,792.8103637695312,1.0,1398.540283203125,883.5533447265625,1.0
5857,1394.5386962890625,756.5391235351562,1.0,1369.9979248046875,784.6862182617188,0.9999992847442627,1397.530029296875,793.1874389648438,1.0,1398.734619140625,883.7758178710938,1.0
5858,1389.99609375,759.077392578125,0.9999997615814209,1369.7506103515625,788.4583129882812,0.9999996423721313,1397.3309326171875,794.1273193359375,1.0,1398.4630126953125,883.1831665039062,1.0
5859,1376.6456298828125,765.417236328125,0.9999998807907104,1365.4998779296875,793.2366943359375,0.9999997615814209,1392.223388671875,792.1671142578125,0.9999996423721313,1399.444580078125,885.16162109375,0.9999998807907104
5860,1375.0196533203125,769.0186157226562,0.9999998807907104,1365.78955078125,793.1767578125,0.9999994039535522,1390.8095703125,791.252197265625,0.9999992847442627,1401.8411865234375,884.7103881835938,0.9999996423721313
5861,1370.1806640625,764.6754150390625,0.9999994039535522,1364.0919189453125,793.7642211914062,0.9999998807907104,1389.5679931640625,788.29736328125,0.9999996423721313,1403.10302734375,884.341796875,0.9999986886978149
5862,1367.1302490234375,757.566650390625,1.0,1362.89501953125,788.49609375,0.9999998807907104,1386.4188232421875,782.3092651367188,0.9999996423721313,1404.045166015625,882.5422973632812,0.9999986886978149
5863,1364.030517578125,750.8565673828125,1.0,1362.354736328125,781.2254028320312,0.9999994039535522,1385.861083984375,774.5575561523438,0.9999994039535522,1405.45654296875,876.95703125,0.999994158744812
5864,1358.1058349609375,747.3743286132812,0.9999990463256836,1360.403076171875,778.0065307617188,0.9999992847442627,1383.1512451171875,767.9939575195312,0.9999998807907104,1406.6732177734375,870.1761474609375,0.9999996423721313
5865,1355.5718994140625,738.2067260742188,1.0,1356.803466796875,769.0883178710938,0.9999995231628418,1378.91552734375,758.5443115234375,0.9999998807907104,1407.1201171875,861.9874267578125,0.9999994039535522
5866,1353.1881103515625,729.6100463867188,0.9999997615814209,1354.90966796875,760.0975952148438,0.9999991655349731,1379.0841064453125,749.6104736328125,0.9999998807907104,1405.67431640625,850.33349609375,0.9999991655349731
5867,1354.2481689453125,721.5938110351562,1.0,1352.493896484375,749.06884765625,0.9999980926513672,1376.2469482421875,742.1370239257812,1.0,1406.685302734375,840.84423828125,0.9999984502792358
5868,1354.00927734375,714.1945190429688,0.9999997615814209,1350.033203125,741.8362426757812,0.9999998807907104,1375.3917236328125,735.9686279296875,0.9999998807907104,1407.6434326171875,833.0287475585938,0.9999998807907104
5869,1354.9393310546875,706.9638671875,1.0,1351.184326171875,734.30859375,0.9999992847442627,1374.0482177734375,729.103271484375,0.9999994039535522,1408.30419921875,823.9004516601562,0.9999996423721313
5870,1355.2989501953125,702.7913208007812,0.9999996423721313,1351.3328857421875,728.7532348632812,0.9999994039535522,1375.6148681640625,723.0698852539062,1.0,1408.461669921875,817.2229614257812,0.9999998807907104
5871,1358.965576171875,696.5098876953125,0.9999998807907104,1354.4202880859375,726.9448852539062,0.9999997615814209,1379.5025634765625,720.7459106445312,1.0,1408.7196044921875,812.5442504882812,0.9999994039535522
5872,1359.8863525390625,685.3811645507812,0.9999998807907104,1354.8349609375,719.4982299804688,0.9999995231628418,1381.7110595703125,713.6129150390625,1.0,1408.2008056640625,808.2939453125,0.9999996423721313
5873,1360.3140869140625,675.7760620117188,1.0,1355.0628662109375,710.3641967773438,0.9999998807907104,1381.7244873046875,704.2847290039062,1.0,1405.175537109375,802.6989135742188,0.9999991655349731
5874,1358.77783203125,668.9234008789062,0.9999995231628418,1352.7000732421875,698.8447265625,0.9999994039535522,1380.041259765625,695.7760620117188,1.0,1400.1783447265625,796.33984375,0.999998927116394
5875,1356.955322265625,660.8831176757812,1.0,1352.9775390625,690.8717651367188,0.9999997615814209,1378.9249267578125,684.8357543945312,0.9999998807907104,1397.741943359375,784.617431640625,1.0
5876,1355.9390869140625,653.1639404296875,0.9999988079071045,1350.600341796875,680.1472778320312,0.9999995231628418,1375.03564453125,676.1458740234375,1.0,1396.8572998046875,776.4307250976562,0.9999998807907104
5877,1356.4224853515625,646.3156127929688,1.0,1350.928466796875,675.1640625,0.9999998807907104,1375.7750244140625,670.08203125,0.9999997615814209,1397.9686279296875,766.4759521484375,0.9999998807907104
5878,1355.34521484375,643.035888671875,1.0,1350.260009765625,670.749755859375,0.9999995231628418,1375.4119873046875,666.24853515625,0.9999995231628418,1401.19970703125,756.8929443359375,0.9999996423721313
5879,1353.359375,647.4592895507812,1.0,1351.2890625,675.8880004882812,0.9999998807907104,1377.608154296875,669.1133422851562,0.9999998807907104,1404.03369140625,753.613037109375,0.9999979734420776
5880,1354.0047607421875,653.0814819335938,0.9999995231628418,1354.6650390625,685.3385009765625,0.9999992847442627,1380.663330078125,674.674560546875,1.0,1406.4736328125,756.8623046875,0.9999995231628418
5881,1357.239990234375,656.8153686523438,1.0,1355.4815673828125,691.5355834960938,0.9999998807907104,1381.9029541015625,680.573974609375,0.9999998807907104,1407.25927734375,758.197265625,0.9999997615814209
5882,1356.0267333984375,663.4970092773438,0.9999998807907104,1357.9405517578125,697.6416625976562,0.9999972581863403,1382.3115234375,685.1549072265625,0.9999996423721313,1407.5794677734375,759.9804077148438,0.9999994039535522
5883,1355.5020751953125,676.0248413085938,1.0,1360.0870361328125,703.0254516601562,0.9999998807907104,1383.505126953125,688.8197631835938,1.0,1407.6473388671875,761.7874755859375,0.9999985694885254
5884,1358.104248046875,681.5057983398438,0.9999986886978149,1361.27392578125,709.9451293945312,0.9999994039535522,1382.80615234375,693.0408325195312,0.9999997615814209,1407.600341796875,761.439453125,0.9999972581863403
5885,1356.1029052734375,685.0841674804688,0.9999974966049194,1361.2401123046875,714.5912475585938,0.999998927116394,1383.759033203125,698.3048706054688,0.999998927116394,1407.037841796875,760.5841674804688,0.999996542930603
5886,1351.3328857421875,684.8997192382812,0.9999998807907104,1361.723388671875,716.4798583984375,0.9999991655349731,1382.7562255859375,698.3226928710938,0.9999995231628418,1409.06201171875,761.2150268554688,0.9999988079071045
5887,1350.140625,682.432861328125,0.9999998807907104,1359.9256591796875,716.0667114257812,0.9999990463256836,1382.2606201171875,699.020263671875,0.9999996423721313,1408.1395263671875,760.432373046875,0.999998927116394
5888,1349.0120849609375,683.1924438476562,0.9999998807907104,1359.9278564453125,717.941650390625,0.9999992847442627,1381.980224609375,698.8436889648438,0.9999998807907104,1407.490478515625,760.0892333984375,0.9999984502792358
5889,1345.693359375,686.1200561523438,0.9999998807907104,1359.1968994140625,721.0551147460938,0.9999998807907104,1380.77490234375,699.5375366210938,0.9999998807907104,1406.1741943359375,760.089599609375,0.9999955892562866
5890,1341.7430419921875,691.5192260742188,1.0,1356.3955078125,721.226806640625,0.9999996423721313,1375.38623046875,699.4642944335938,0.9999985694885254,1404.5081787109375,759.859375,0.9999949932098389
5891,1339.1431884765625,690.746826171875,1.0,1352.24755859375,721.2794189453125,0.9999998807907104,1371.1219482421875,698.6399536132812,0.9999982118606567,1407.4442138671875,758.701171875,0.9999995231628418
5892,1335.462646484375,685.9583740234375,1.0,1349.51416015625,719.41455078125,1.0,1370.01171875,699.6275024414062,0.9999988079071045,1405.6416015625,757.8834838867188,0.9999983310699463
5893,1331.0634765625,685.2648315429688,0.9999998807907104,1348.532470703125,717.8197021484375,0.9999998807907104,1368.5380859375,697.8108520507812,0.9999988079071045,1405.0760498046875,757.70654296875,0.9999977350234985
5894,1328.1326904296875,682.7161254882812,0.9999997615814209,1347.009765625,716.7356567382812,0.9999998807907104,1367.3328857421875,695.9223022460938,0.9999997615814209,1404.580322265625,755.7725830078125,0.9999978542327881
5895,1326.36865234375,680.6614379882812,0.9999997615814209,1346.173095703125,716.9666137695312,0.9999998807907104,1365.435791015625,695.134033203125,1.0,1402.7628173828125,753.8828125,0.9999964237213135
5896,1320.64013671875,684.1776733398438,0.9999996423721313,1346.4420166015625,716.7883911132812,0.9999998807907104,1364.8155517578125,693.5053100585938,1.0,1402.7880859375,753.6624145507812,0.9999967813491821
5897,1318.8924560546875,683.9017944335938,0.9999998807907104,1344.4654541015625,716.70703125,0.9999997615814209,1361.9237060546875,693.5093383789062,0.9999998807907104,1404.105224609375,752.8145141601562,0.9999970197677612
5898,1318.0474853515625,683.6019897460938,1.0,1342.882568359375,716.0098876953125,0.9999992847442627,1359.235595703125,692.3086547851562,0.9999997615814209,1403.8634033203125,751.0752563476562,0.9999960660934448
5899,1314.1727294921875,686.3744506835938,0.9999998807907104,1343.9998779296875,716.4872436523438,0.9999997615814209,1356.965576171875,690.2394409179688,0.9999998807907104,1403.0511474609375,750.3306274414062,0.9999935626983643
5900,1309.100341796875,688.809326171875,0.9999998807907104,1338.0035400390625,713.0726928710938,0.9999973773956299,1349.738525390625,688.1806030273438,0.9999998807907104,1403.0418701171875,749.5386352539062,0.9999912977218628
5901,1304.4444580078125,687.4308471679688,1.0,1334.8038330078125,712.89794921875,0.9999997615814209,1346.13720703125,688.3628540039062,0.9999998807907104,1402.9405517578125,748.2227783203125,0.9999818801879883
5902,1300.9619140625,687.3189697265625,1.0,1331.81396484375,711.2142333984375,1.0,1342.567138671875,686.6686401367188,0.9999995231628418,1402.209716796875,747.3319091796875,0.999991774559021
5903,1299.8729248046875,687.7141723632812,1.0,1328.6319580078125,709.1507568359375,1.0,1339.6505126953125,685.949951171875,0.9999992847442627,1401.739501953125,746.7774047851562,0.9999946355819702
5904,1299.536376953125,689.009765625,1.0,1328.1822509765625,708.8740844726562,1.0,1336.47900390625,684.8587036132812,0.9999997615814209,1401.7987060546875,746.5308837890625,0.9999953508377075
5905,1296.4459228515625,688.8523559570312,1.0,1323.4840087890625,708.5001220703125,1.0,1333.4853515625,684.0633544921875,0.9999998807907104,1401.908935546875,745.7887573242188,0.9999939203262329
5906,1289.8193359375,686.4508056640625,0.9999998807907104,1319.0281982421875,708.066650390625,1.0,1328.503662109375,683.5858154296875,0.9999997615814209,1402.41064453125,742.0723266601562,0.9999991655349731
5907,1284.58935546875,685.2052001953125,1.0,1312.6455078125,706.0498046875,1.0,1321.8681640625,681.4786987304688,0.9999988079071045,1398.5770263671875,737.2988891601562,1.0
5908,1275.201416015625,681.446044921875,0.9999990463256836,1302.6494140625,704.2025146484375,1.0,1312.9140625,679.3490600585938,1.0,1394.704833984375,733.3680419921875,0.9999998807907104
5909,1266.8641357421875,676.0484008789062,1.0,1294.1593017578125,699.761474609375,0.9999994039535522,1304.7655029296875,675.7704467773438,0.9999998807907104,1388.7838134765625,724.4400634765625,0.9999990463256836
5910,1259.89453125,670.1654663085938,0.9999998807907104,1285.7967529296875,695.4591674804688,0.9999998807907104,1296.509521484375,672.5088500976562,0.9999998807907104,1382.893310546875,716.2620849609375,0.9999992847442627
5911,1251.28564453125,664.7252807617188,1.0,1277.045166015625,689.9415893554688,0.9999998807907104,1286.9736328125,665.3160400390625,0.9999998807907104,1377.367431640625,709.1416625976562,1.0
5912,1241.3292236328125,660.6669921875,1.0,1267.87744140625,685.392822265625,0.9999998807907104,1280.45166015625,659.8197021484375,1.0,1366.644775390625,708.3099975585938,1.0
5913,1232.5377197265625,656.2493286132812,1.0,1259.1104736328125,681.1569213867188,0.9999982118606567,1271.3013916015625,657.8319702148438,1.0,1356.570068359375,707.100341796875,0.9999994039535522
5914,1222.6759033203125,652.7635498046875,1.0,1248.77001953125,676.2783203125,0.9999998807907104,1261.3756103515625,654.1617431640625,0.9999991655349731,1347.288818359375,703.9698486328125,1.0
5915,1211.9306640625,648.541015625,0.9999996423721313,1237.8524169921875,672.574951171875,0.9999998807907104,1250.2607421875,648.4288330078125,0.9999998807907104,1337.9114990234375,699.929443359375,0.9999914169311523
5916,1197.8480224609375,646.0986328125,1.0,1224.228271484375,667.1534423828125,0.9999994039535522,1235.7694091796875,643.7894287109375,1.0,1328.5286865234375,691.6658325195312,0.9999998807907104
5917,1186.202392578125,640.0426025390625,1.0,1214.94482421875,664.25048828125,0.9999992847442627,1225.4031982421875,640.5067749023438,0.9999997615814209,1319.2691650390625,683.6009521484375,0.9999985694885254
5918,1174.9879150390625,635.1094360351562,0.9999998807907104,1201.7423095703125,655.4384765625,0.9999998807907104,1211.9210205078125,633.3942260742188,0.9999991655349731,1307.550537109375,673.6984252929688,0.9999984502792358
5919,1161.3594970703125,626.28173828125,1.0,1188.4700927734375,651.410400390625,0.9999998807907104,1196.0828857421875,626.5174560546875,1.0,1297.3912353515625,664.7112426757812,0.9999995231628418
5920,1145.2706298828125,619.5254516601562,0.9999996423721313,1174.8045654296875,643.0701293945312,1.0,1185.341796875,618.2001342773438,0.9999998807907104,1285.3447265625,661.22265625,1.0
5921,1132.53662109375,611.5689697265625,1.0,1159.7607421875,635.564208984375,0.9999996423721313,1170.3759765625,612.3486328125,1.0,1270.12255859375,657.897216796875,1.0
5922,1117.8006591796875,603.324951171875,0.999998927116394,1145.640380859375,626.0630493164062,0.9999997615814209,1154.5032958984375,602.7605590820312,0.9999998807907104,1252.413330078125,651.751220703125,0.9999996423721313
5923,1101.041748046875,593.882080078125,1.0,1128.7237548828125,617.2328491210938,0.9999992847442627,1138.5013427734375,593.1600341796875,1.0,1235.28662109375,645.7828369140625,1.0
5924,1088.7657470703125,585.2595825195312,1.0,1114.301025390625,607.7847290039062,0.9999996423721313,1125.6788330078125,584.7918701171875,0.9999998807907104,1223.2664794921875,638.6524047851562,0.9999998807907104
5925,1077.4056396484375,580.355224609375,1.0,1103.1270751953125,602.4859008789062,0.9999995231628418,1114.098876953125,578.6751708984375,1.0,1209.8028564453125,631.5758666992188,0.9999990463256836
5926,1063.4549560546875,574.6390380859375,1.0,1090.272705078125,597.5043334960938,1.0,1102.216796875,575.1143188476562,0.9999996423721313,1196.7679443359375,623.9861450195312,0.9999978542327881
5927,1049.35595703125,572.99951171875,0.9999997615814209,1079.8570556640625,593.8609619140625,1.0,1090.965576171875,568.1859130859375,1.0,1185.5904541015625,617.4044799804688,0.9999990463256836
5928,1041.6170654296875,568.0588989257812,1.0,1071.146728515625,588.660400390625,0.9999996423721313,1080.139892578125,563.1647338867188,1.0,1177.7711181640625,614.1948852539062,0.9999996423721313
5929,1031.228271484375,564.9255981445312,1.0,1061.9307861328125,585.6740112304688,0.9999998807907104,1070.1221923828125,559.9883422851562,1.0,1169.8583984375,612.098876953125,1.0
5930,1025.0521240234375,561.337890625,1.0,1056.1182861328125,580.3920288085938,0.9999998807907104,1063.4146728515625,557.1231689453125,0.9999998807907104,1161.076171875,609.52294921875,0.9999998807907104
5931,1017.5341186523438,558.9638061523438,0.9999998807907104,1048.7451171875,578.0370483398438,0.9999998807907104,1057.4866943359375,552.6978759765625,0.9999998807907104,1151.8475341796875,606.8638305664062,0.9999997615814209
5932,1014.4906616210938,556.7249755859375,1.0,1045.4935302734375,575.7998657226562,1.0,1054.18115234375,550.9676513671875,0.9999998807907104,1147.132568359375,604.8755493164062,0.9999920129776001
5933,1014.1387939453125,555.1968994140625,1.0,1043.1165771484375,574.5916748046875,1.0,1051.95751953125,549.5426025390625,0.9999998807907104,1143.68798828125,602.66650390625,0.9999988079071045
5934,1014.3716430664062,556.3309936523438,1.0,1042.6312255859375,574.3670043945312,1.0,1051.825439453125,549.0792236328125,1.0,1141.087890625,597.4597778320312,1.0
5935,1014.4173583984375,554.93994140625,1.0,1042.9105224609375,574.542236328125,1.0,1052.9754638671875,549.1566772460938,1.0,1139.9962158203125,591.3590087890625,1.0
5936,1013.906494140625,556.5802612304688,1.0,1044.60791015625,574.2272338867188,1.0,1050.887939453125,547.8455200195312,1.0,1141.0523681640625,589.5750732421875,1.0
5937,1015.5597534179688,555.792724609375,0.9999998807907104,1046.7144775390625,573.654541015625,1.0,1055.36328125,547.2506713867188,1.0,1141.4283447265625,588.8108520507812,0.9999998807907104
5938,1022.9144287109375,548.34716796875,1.0,1047.5615234375,571.3739624023438,0.9999997615814209,1059.2694091796875,546.6629028320312,1.0,1140.634033203125,588.8956298828125,0.9999998807907104
5939,1032.823486328125,541.3621215820312,0.9999998807907104,1049.0950927734375,568.580322265625,0.9999991655349731,1066.0870361328125,546.5192260742188,0.9999998807907104,1139.7110595703125,589.3731079101562,0.9999998807907104
5940,1038.5792236328125,536.3065185546875,0.9999998807907104,1050.3975830078125,565.84521484375,0.9999997615814209,1068.3502197265625,545.744140625,0.9999998807907104,1140.7740478515625,589.6881103515625,0.9999998807907104
5941,1041.319091796875,532.6194458007812,1.0,1049.928955078125,561.324462890625,0.9999997615814209,1068.6959228515625,543.7489624023438,0.9999997615814209,1140.8419189453125,590.009521484375,0.9999998807907104
5942,1042.678466796875,529.2673950195312,1.0,1048.197021484375,555.1558227539062,0.9999994039535522,1069.0521240234375,540.1414794921875,0.9999977350234985,1141.657470703125,590.2672729492188,0.9999998807907104
5943,1042.1270751953125,522.9869995117188,1.0,1048.6063232421875,550.6784057617188,0.9999998807907104,1070.1923828125,536.0234375,0.9999986886978149,1140.6357421875,590.5770263671875,1.0
5944,1042.24609375,512.4791259765625,1.0,1047.7733154296875,541.6340942382812,0.9999992847442627,1068.1824951171875,527.7875366210938,0.9999997615814209,1140.2060546875,590.9071044921875,1.0
5945,1038.9556884765625,502.88629150390625,0.9999998807907104,1044.1982421875,530.6358032226562,1.0,1066.63232421875,517.0375366210938,0.9999997615814209,1136.143310546875,590.4606323242188,0.9999998807907104
5946,1035.0335693359375,490.49102783203125,0.9999995231628418,1040.623046875,520.3313598632812,0.9999994039535522,1061.7274169921875,508.50482177734375,0.9999997615814209,1129.8470458984375,587.2286987304688,0.9999964237213135
5947,1029.6070556640625,478.0699157714844,1.0,1034.6087646484375,507.0160217285156,0.9999983310699463,1057.3143310546875,495.4281005859375,1.0,1120.375,584.0738525390625,0.9999996423721313
5948,1022.847900390625,467.79412841796875,1.0,1028.734130859375,497.1058654785156,1.0,1050.061279296875,484.7827453613281,0.9999995231628418,1111.6248779296875,579.0078735351562,1.0
5949,1017.6143188476562,458.06329345703125,0.9999996423721313,1024.748291015625,486.8218688964844,0.9999995231628418,1044.810546875,473.6511535644531,0.9999997615814209,1103.958740234375,568.9846801757812,0.9999991655349731
5950,1012.3159790039062,444.54095458984375,1.0,1018.490966796875,474.4775390625,0.9999978542327881,1039.3631591796875,461.51629638671875,0.9999995231628418,1094.503662109375,558.1264038085938,0.9999998807907104
5951,1008.6211547851562,431.13116455078125,1.0,1011.9334106445312,459.8851013183594,0.9999996423721313,1033.478515625,449.74371337890625,0.9999994039535522,1087.4208984375,548.1956176757812,0.9999998807907104
5952,1005.2140502929688,421.0036315917969,1.0,1007.5330200195312,449.83502197265625,0.9999998807907104,1029.6217041015625,440.28912353515625,0.9999992847442627,1081.638427734375,538.4013671875,0.9999982118606567
5953,1002.3662719726562,411.520263671875,0.9999988079071045,1003.2666015625,440.5406494140625,0.9999988079071045,1025.3878173828125,431.5866394042969,0.9999998807907104,1076.8369140625,526.97509765625,1.0
5954,998.4830932617188,400.2023010253906,1.0,999.3167724609375,430.7420959472656,0.9999997615814209,1021.5011596679688,422.85211181640625,0.9999994039535522,1070.9185791015625,514.6737670898438,0.9999997615814209
5955,997.0721435546875,389.418701171875,1.0,995.9856567382812,419.10693359375,1.0,1020.3215942382812,412.3452453613281,0.9999986886978149,1066.531982421875,506.3768615722656,0.9999943971633911
5956,998.87255859375,384.1473083496094,1.0,995.3699340820312,410.68621826171875,0.9999997615814209,1019.0819702148438,405.0386047363281,0.9999997615814209,1061.323974609375,500.5828857421875,1.0
5957,1015.1903076171875,379.68206787109375,0.9999998807907104,999.7644653320312,404.1056823730469,0.9999998807907104,1024.1971435546875,402.767333984375,1.0,1057.6651611328125,498.08203125,1.0
5958,1024.7889404296875,379.686279296875,0.9999998807907104,1004.9081420898438,402.2048034667969,0.9999996423721313,1031.814208984375,403.889404296875,0.9999998807907104,1051.91455078125,497.7736511230469,0.9999991655349731
5959,1031.530029296875,380.03289794921875,0.9999997615814209,1013.0567016601562,397.5494079589844,0.9999990463256836,1036.2301025390625,402.21905517578125,0.9999998807907104,1048.15234375,498.6622009277344,1.0
5960,1040.4193115234375,381.8576354980469,0.9999996423721313,1016.5031127929688,398.7523193359375,0.9999983310699463,1039.9146728515625,404.7804870605469,0.9999997615814209,1045.790771484375,498.423828125,1.0
5961,1049.5810546875,383.17620849609375,0.9999964237213135,1022.748046875,395.18707275390625,0.9999948740005493,1046.1451416015625,404.9588928222656,0.9999998807907104,1044.6829833984375,497.47003173828125,1.0
5962,1056.873046875,382.7027282714844,0.9999992847442627,1028.1923828125,393.1571960449219,0.9999995231628418,1050.4998779296875,404.21331787109375,0.9999997615814209,1043.8326416015625,497.1534118652344,1.0
5963,1059.5426025390625,377.6588134765625,0.9999998807907104,1031.8697509765625,390.76434326171875,0.9999997615814209,1053.791748046875,401.78009033203125,0.9999998807907104,1043.1640625,497.310302734375,1.0
5964,1068.6334228515625,377.6871032714844,0.9999978542327881,1036.008544921875,386.4501647949219,0.9999998807907104,1056.9085693359375,399.08782958984375,1.0,1042.2413330078125,495.6799621582031,1.0
5965,1075.0174560546875,375.2734069824219,1.0,1044.453369140625,379.7218017578125,0.9999997615814209,1062.493408203125,396.3258361816406,1.0,1040.968505859375,491.1102294921875,0.9999992847442627
5966,1077.0489501953125,370.76837158203125,1.0,1046.4947509765625,376.2423400878906,0.9999997615814209,1063.9923095703125,391.504150390625,0.9999995231628418,1038.8402099609375,484.8126525878906,0.9999998807907104
5967,1079.794921875,363.65301513671875,0.9999998807907104,1047.60009765625,372.11181640625,0.9999998807907104,1066.7086181640625,386.6441345214844,0.9999998807907104,1037.2833251953125,480.2703552246094,0.9999994039535522
5968,1082.785400390625,360.7071838378906,0.9999991655349731,1051.69873046875,367.23583984375,0.9999991655349731,1070.47802734375,382.29632568359375,0.9999996423721313,1038.239990234375,475.5192565917969,0.9999957084655762
5969,1087.1600341796875,354.0923767089844,1.0,1055.845703125,363.46612548828125,0.9999996423721313,1074.9625244140625,378.5095520019531,1.0,1042.538330078125,470.0262145996094,1.0
5970,1091.973876953125,346.00311279296875,1.0,1060.6607666015625,357.972900390625,1.0,1081.3760986328125,372.2127380371094,0.9999998807907104,1045.6666259765625,465.8233642578125,1.0
5971,1097.482421875,339.47894287109375,0.9999998807907104,1067.029541015625,351.1432800292969,0.9999988079071045,1087.077392578125,363.79534912109375,0.9999998807907104,1047.0760498046875,460.81146240234375,0.9999986886978149
5972,1102.065673828125,332.866455078125,0.9999985694885254,1072.3759765625,345.6343688964844,0.9999990463256836,1093.0302734375,356.8521728515625,1.0,1045.2744140625,452.8426818847656,1.0
5973,1103.4228515625,323.77642822265625,1.0,1072.3607177734375,338.8047790527344,1.0,1093.5361328125,349.96783447265625,1.0,1043.5697021484375,445.87689208984375,0.9999998807907104
